age,gender,urban_rural,last_year_income,gas_price,owns_ev,miles_driven,fixed_expenses
29,0,0,69406.26,3.01,0,13897,13230.13
41,1,0,73732.17,2.82,0,14467,16497.96
60,1,0,98310.7,2.87,1,14287,27164.76
27,0,0,73949.8,3.11,0,13294,17094.67
54,0,1,92397.82,3.05,0,14776,25765.3
43,1,0,75133.22,3.06,1,12073,16147.06
32,1,0,52559.55,2.95,0,12905,7896.45
50,1,0,72389.61,2.99,0,10861,26256.87
46,0,0,87492.4,3.05,0,12533,21413.11
57,0,0,85878.31,3.09,0,12225,19876.12
36,0,0,60834.3,2.92,0,15501,17620.16
25,0,0,81723.26,2.98,0,13758,25451.39
28,1,0,63665.3,2.96,1,14165,10981.36
27,1,0,48673.62,2.92,1,11202,29924.57
37,0,0,83190.1,3.11,1,11441,27563.83
52,1,0,125917.43,3.08,1,14280,27991.62
32,1,1,89346.65,2.98,0,15438,17412.38
33,1,0,54442.56,3.12,1,11041,19312.57
33,0,0,54459.66,2.93,0,13912,6345.16
34,0,0,81736.52,2.91,0,12438,21590.76
40,1,1,56488.95,3.12,0,12557,24663.98
52,1,1,121500.03,3.0,1,15674,19046.79
26,0,1,62710.49,3.25,0,13072,17445.71
52,1,1,90553.12,2.88,0,16275,16745.02
26,0,0,95198.63,2.88,0,13106,18648.94
39,1,1,63466.74,2.97,0,14054,13210.27
34,0,0,92335.82,3.09,0,14256,16438.45
50,0,1,115759.91,3.02,1,13140,34361.22
51,0,1,82004.67,3.01,0,13121,15914.26
38,0,1,88974.98,2.89,0,13768,24802.9
35,1,0,78728.21,2.87,0,14232,18098.92
27,1,0,57470.04,3.11,1,11445,22613.02
53,1,0,65082.18,3.08,0,12953,20460.75
48,0,0,104872.71,3.05,1,14611,16313.71
38,0,0,80549.69,3.02,0,11928,19939.06
42,0,1,83245.22,2.79,0,13052,26226.81
29,1,0,108117.77,3.05,1,12857,36998.47
36,1,0,95799.03,2.98,0,16492,20693.47
34,1,1,81465.87,2.91,1,12989,22589.83
34,0,0,38312.8,2.95,0,11580,9657.52
43,0,0,87382.29,2.92,0,12979,12146.06
42,0,0,62566.99,3.02,0,11230,16777.39
49,1,1,62951.08,3.18,0,12974,15434.32
26,0,0,53035.19,3.09,0,11110,20442.09
43,0,0,57020.47,3.1,0,14168,13459.67
43,1,0,67506.25,3.27,0,15583,12765.51
53,1,1,98602.92,3.22,0,13588,22100.61
46,0,0,107988.03,2.97,0,13127,22276.64
36,1,0,68023.82,3.14,1,12590,13879.24
56,0,0,143248.24,3.01,1,16883,20340.14
42,0,0,69665.71,3.08,0,14805,20608.55
50,0,1,85283.14,3.01,0,12609,24339.46
33,0,0,80588.56,3.0,1,11731,23556.34
62,0,0,87104.19,2.83,0,11890,25102.44
43,0,0,63234.68,2.99,0,11939,13331.12
47,1,0,76894.71,2.91,0,12541,18801.01
31,1,0,100201.16,2.95,1,14690,18622.74
29,1,0,97724.47,2.92,0,14296,20260.34
59,1,0,114774.46,2.9,0,14844,22631.96
28,1,0,75593.06,3.03,0,11699,40858.02
44,0,1,85687.06,3.11,0,13274,18645.0
51,1,0,63918.53,2.83,0,12162,20041.06
36,0,0,102958.17,2.95,1,15422,16975.79
45,1,0,63261.33,2.99,0,12784,20753.04
33,0,0,69177.0,3.01,1,11739,25779.23
43,1,1,78359.29,3.03,0,13439,17585.08
48,1,0,90215.45,3.17,0,14585,15935.72
53,1,0,58210.99,3.02,0,11370,21289.03
64,0,1,68755.09,2.87,0,15210,17306.6
47,1,0,72177.25,3.04,0,12493,15061.82
36,1,0,74842.49,3.02,0,11895,23882.99
31,0,0,73514.01,3.04,0,12736,15612.39
43,1,0,64411.72,2.99,0,11557,22233.76
38,0,0,64692.57,3.02,0,12397,16625.37
63,1,0,110163.08,3.1,0,13271,19653.35
59,0,0,68404.05,3.29,1,12552,12342.56
33,1,0,63849.58,3.03,1,12740,13029.34
34,0,1,103430.63,3.08,0,13899,18364.17
31,0,0,81867.0,2.7,0,14267,12732.21
41,0,0,108099.86,2.83,1,12712,36689.98
44,0,0,57803.54,2.89,1,11023,17594.64
43,0,0,60550.23,3.08,0,14580,22534.77
34,0,0,77056.66,2.98,1,12818,14677.4
49,0,0,85074.82,2.94,0,12408,18063.11
26,0,0,87425.42,3.0,0,13430,17078.11
53,1,0,96506.99,2.94,0,16679,21102.94
25,1,0,84818.4,2.99,1,14455,25696.49
49,1,0,91433.73,2.74,1,12598,30624.62
43,0,0,80700.63,2.97,1,14138,19513.75
32,0,0,74990.74,2.8,0,15283,14934.46
64,0,0,93813.76,3.02,0,12186,22263.52
42,1,0,64708.59,3.01,0,14141,10618.82
57,0,1,74247.03,3.11,1,12365,15714.0
43,1,0,67161.69,3.05,1,12746,16109.64
49,1,0,68565.52,2.99,0,11852,20239.26
53,1,0,89356.15,3.08,1,14430,13317.79
30,0,0,65695.43,2.87,0,11951,13374.5
34,1,0,59118.52,2.78,0,12916,21465.95
42,1,0,49170.88,3.18,0,10841,20267.74
24,1,1,63193.87,2.85,0,12818,16155.85
38,0,0,76717.98,3.02,1,11260,31299.57
55,1,1,92095.2,2.95,0,13784,20122.38
32,1,0,98029.93,3.31,1,13837,15294.81
65,1,0,93321.01,2.93,0,12998,18421.64
53,1,0,81514.89,3.03,0,12784,23472.39
49,1,0,112452.12,3.11,1,11705,42132.77
54,1,0,93070.22,3.21,0,13150,19082.48
38,1,0,70979.21,3.23,1,12311,23507.2
39,0,0,82643.73,2.97,0,12314,15767.11
41,1,0,77129.98,3.25,0,11173,32401.4
36,0,0,52399.66,2.76,0,12612,16736.62
36,0,0,90476.16,3.09,0,13113,20213.83
38,1,0,96129.1,3.1,1,14145,18220.99
43,1,0,89982.11,2.89,1,14575,17805.98
29,1,0,64587.54,2.93,1,12331,16602.34
28,1,0,61180.27,3.1,0,12917,13616.0
32,1,0,62810.84,3.33,1,11800,17272.56
41,1,0,96633.87,2.97,1,12868,30016.24
37,1,0,65250.23,2.9,1,12773,13224.94
54,1,0,69591.41,3.25,0,14264,13658.02
44,1,0,135108.86,3.04,1,15597,28173.35
52,0,0,146384.11,3.0,1,14961,23891.91
36,0,1,67664.5,2.97,0,12657,17338.64
25,0,1,62164.43,2.91,1,13610,16770.24
52,0,0,102589.4,3.15,0,12218,28328.99
49,0,0,53331.08,2.83,0,11831,11767.11
51,0,0,137592.24,2.96,0,15160,17706.15
51,0,0,81093.48,2.88,0,10420,32217.45
40,0,0,57737.32,3.03,0,11443,10267.31
43,1,1,62353.96,2.65,0,13627,21351.17
35,0,0,69714.71,2.97,0,12588,15803.72
32,1,1,57692.74,3.17,0,12909,15141.97
60,0,0,82868.83,3.03,0,12348,21902.87
42,0,0,143132.4,2.92,1,15914,32125.12
48,0,0,72412.33,3.04,0,12891,13999.86
24,1,0,61898.74,2.82,1,12909,19445.16
42,1,0,77479.21,3.02,1,13973,14847.83
38,0,0,120221.57,3.11,1,15644,19658.04
28,0,0,78910.46,3.03,1,11678,24606.82
42,1,0,69326.52,2.97,0,11741,27495.2
55,0,1,73217.14,2.83,0,12595,16873.77
34,0,0,83200.72,3.06,1,13067,14829.85
37,0,0,73729.6,2.95,0,11237,28750.68
36,0,0,63219.6,3.19,1,11440,17499.43
45,1,0,68821.02,2.95,1,10421,34735.95
27,0,0,84219.41,3.04,1,13334,20187.19
45,0,0,83703.41,2.85,1,12562,24961.7
39,0,1,84918.92,3.14,0,11877,27633.01
48,1,0,114026.38,2.91,1,13672,25204.74
49,1,0,83696.97,3.14,1,15481,15357.42
41,1,1,86414.46,2.98,0,14334,22635.98
35,0,1,75381.04,2.87,0,12858,27690.03
44,0,0,84531.37,3.17,0,11958,27001.78
51,1,0,86606.96,3.0,0,12784,23499.53
29,1,0,83987.67,2.95,0,13749,13786.36
46,1,0,127197.23,3.01,1,16269,26693.82
60,0,0,85484.09,2.88,1,11024,27225.84
45,0,0,111566.04,3.09,0,13881,23622.58
53,1,0,77157.29,3.01,0,13282,23756.43
38,1,0,83094.29,3.12,1,12018,28707.72
30,1,0,46705.83,3.08,0,11170,14679.34
45,1,1,90930.43,3.05,0,14940,14571.62
28,0,0,39644.05,3.16,1,11138,13865.12
44,0,1,69013.64,3.04,0,12653,22814.24
66,1,0,117213.51,3.21,0,14375,18237.79
62,1,0,54998.31,3.02,0,10406,21104.9
34,1,0,75150.32,2.98,1,13385,19060.19
50,0,1,105245.02,3.03,0,13508,26082.68
35,0,0,92672.26,2.86,0,14491,17625.87
36,1,0,71404.97,2.86,0,10787,31259.53
46,1,1,93271.37,3.04,0,14033,21318.58
40,0,0,51317.38,3.1,0,14152,13032.03
54,1,0,70178.26,3.1,1,11509,30868.59
33,1,1,79520.32,2.91,0,13771,23485.39
41,0,0,58912.63,3.06,0,12053,11564.23
44,0,0,55801.32,2.91,0,10562,28025.14
42,0,0,79075.72,2.94,0,12683,13500.85
38,1,0,53216.71,3.02,1,12924,27686.52
39,1,0,74459.66,3.0,0,13593,20811.11
37,0,0,85737.07,3.06,1,11576,27659.09
56,1,0,91658.27,3.02,0,12483,26680.38
30,0,0,76322.92,2.93,1,15147,16246.36
38,1,1,85174.42,3.03,0,14085,19159.52
24,1,0,94255.73,3.04,1,14031,17507.85
33,0,1,110508.57,2.91,0,15334,24047.14
27,0,1,47700.6,3.12,0,11634,12717.73
30,0,0,75203.06,2.99,0,12866,14735.53
48,0,1,85273.05,3.05,0,15495,19665.56
44,1,0,142607.4,2.89,1,16607,21113.99
53,1,1,68863.33,2.93,1,14229,13938.43
36,0,1,67275.87,3.15,1,12073,22716.02
34,0,0,61674.74,2.92,0,11197,23159.56
32,1,0,83496.46,2.8,0,15526,20829.37
33,1,0,65952.82,2.96,0,14174,22105.46
53,0,0,105035.98,3.03,0,13026,18489.76
44,0,0,88367.19,2.91,0,12633,18139.95
55,1,0,92321.73,2.93,0,12716,23686.78
39,0,0,50792.93,3.04,1,12259,16773.17
46,1,0,59511.85,3.07,0,11723,14506.92
52,0,0,61664.24,3.1,0,13202,26747.96
42,0,1,91239.09,2.91,1,15100,17787.06
56,1,0,71153.82,3.06,0,14705,18421.51
54,1,0,55196.71,2.91,0,11866,9176.59
54,0,0,76652.92,3.04,1,11854,13899.49
37,1,1,89622.68,3.05,0,14568,16306.65
66,1,0,118442.57,3.1,1,13249,30068.43
33,0,0,79775.93,2.78,0,13243,22988.46
38,1,0,64964.91,3.04,1,11475,19808.83
37,1,0,95239.03,2.88,0,13490,16655.53
45,1,0,65061.25,3.01,1,12972,13970.11
51,0,1,70761.1,3.11,0,15068,15979.95
41,1,0,61006.41,3.16,0,12364,15798.57
35,0,1,55278.79,3.21,0,12097,16167.92
40,1,1,52222.76,2.97,0,13044,11373.35
39,0,1,104100.74,3.1,0,14304,16780.61
36,1,1,48347.74,2.94,0,12763,14032.78
44,1,0,58562.37,2.91,0,12710,9691.84
33,1,0,74842.54,3.07,0,12117,27798.48
52,0,0,106265.46,3.03,0,12267,27849.12
38,0,0,85171.33,2.73,0,12149,21439.71
32,1,1,66366.72,2.97,0,13679,14742.28
38,1,0,76156.46,2.83,0,13994,13397.48
32,0,0,55204.48,2.74,0,12479,10954.56
42,1,0,109061.77,3.01,0,14340,18454.76
44,0,0,62028.54,3.02,0,11253,27707.33
49,1,0,71427.44,2.89,1,12933,19761.07
29,1,0,64559.33,3.01,1,15717,23176.08
50,0,0,70171.06,2.89,0,12122,15679.82
39,0,1,68860.6,3.15,0,13248,13932.58
57,0,0,63673.04,3.08,1,10379,22023.09
57,0,1,75876.79,2.92,0,15417,13206.6
33,0,0,49953.5,2.79,0,10879,17771.03
52,1,1,90122.14,2.98,0,12485,31005.47
60,0,0,76739.0,2.94,0,11331,20261.33
38,1,0,78148.49,2.73,0,12949,15389.86
37,0,1,62581.05,2.86,0,14175,16887.13
28,1,0,53540.49,2.96,0,12488,12617.74
49,1,1,55785.23,3.07,0,11556,25932.01
46,0,1,94820.97,3.22,1,14391,20346.41
37,0,0,57227.98,3.01,0,11486,20160.11
59,0,0,86392.2,3.1,0,13103,17399.02
48,1,0,59638.89,2.91,0,12196,18884.02
64,0,0,66594.35,3.02,0,10455,22577.67
60,1,0,161951.52,3.01,1,16546,22887.28
41,0,1,133801.0,3.05,1,14922,25344.16
33,1,0,105111.42,3.07,1,13245,22833.69
31,1,0,83998.55,2.98,0,15484,17588.22
51,0,0,129007.25,3.08,0,14620,18497.5
43,0,0,67245.21,3.04,1,10153,35700.16
26,1,0,97303.72,3.02,0,12698,29725.17
39,0,1,106926.92,3.05,1,13889,25699.42
35,0,0,51886.86,2.9,0,12176,11684.47
32,0,0,92165.81,2.95,0,13931,12868.86
32,0,0,81530.84,3.09,1,11482,25604.92
47,0,1,97862.52,2.97,1,13605,19391.0
37,0,1,66125.19,3.1,1,12592,31134.39
38,1,0,49345.33,3.02,0,12340,20331.93
27,0,0,56084.7,2.88,0,13256,10393.26
36,1,0,76059.43,3.1,1,12827,17219.55
28,1,1,52206.15,2.88,0,13342,25646.88
36,1,0,70291.77,2.82,1,14142,24887.6
31,1,0,57217.56,2.89,0,13626,26716.1
38,0,1,77433.17,2.99,1,14499,23008.99
27,1,0,60645.56,2.8,1,14532,15470.84
31,1,0,51488.74,2.92,1,14545,17655.61
40,1,0,87756.14,3.12,0,12571,20743.53
27,1,0,100698.63,2.92,1,13637,26594.16
38,0,0,81423.44,2.75,1,13426,15815.6
37,0,0,62955.02,3.06,1,10537,28546.61
29,1,0,69987.03,2.92,0,12184,23456.87
26,1,0,63874.52,2.83,1,11504,22455.32
42,1,1,91632.7,2.95,1,13956,20397.31
42,0,0,80352.89,2.88,1,13582,16205.93
54,1,0,66372.06,2.99,0,12625,15044.99
39,1,0,55555.69,3.16,1,11692,13314.45
42,1,0,84773.27,3.04,1,13331,25179.82
48,0,0,108194.5,3.02,1,15583,27715.84
47,1,0,64853.45,2.99,0,11623,19469.53
25,0,0,70507.94,3.0,0,12569,16664.43
45,1,0,60844.38,2.81,0,13262,9294.34
28,0,0,94923.77,2.84,0,13490,22535.21
52,1,1,109066.91,2.79,0,13470,22795.05
37,1,1,53489.71,2.98,1,11457,26199.97
44,0,0,107175.4,3.12,0,13567,18486.62
42,1,1,122091.34,3.13,1,14664,31512.42
38,1,0,75552.62,2.97,1,13930,14124.49
29,0,0,52920.75,3.06,0,10918,17411.46
31,0,1,100189.72,2.96,1,14671,15236.22
47,0,0,90723.47,3.01,0,13890,26892.48
53,0,1,104640.35,2.97,1,13154,33977.61
47,0,0,93998.04,3.08,0,12287,22445.78
35,0,1,89303.52,2.78,0,14281,15710.28
35,0,0,84569.39,2.75,0,12149,19492.63
39,1,0,99764.97,2.96,0,14944,13686.54
55,0,0,63104.48,3.09,1,12708,10032.02
56,0,1,102740.19,2.99,0,13380,23580.86
29,1,0,58093.53,2.9,1,11961,12057.46
35,1,0,62930.58,2.89,0,12608,18835.53
59,0,0,65352.32,3.13,1,11727,23878.34
40,0,0,81561.77,2.71,0,12609,22533.07
33,0,0,52913.07,3.0,1,11337,12736.85
44,0,0,100789.66,3.07,0,13369,24387.86
46,0,0,57778.72,2.76,0,11859,16009.78
40,1,0,82908.08,2.92,0,13235,12950.6
29,0,1,65858.63,2.89,0,14643,18015.96
30,1,0,61458.12,2.97,0,13091,13631.24
52,0,0,97113.53,3.07,1,12691,25468.77
52,0,1,90948.24,2.96,0,13876,39991.62
51,0,0,51209.53,2.87,1,10893,19806.2
36,0,0,99271.34,3.06,0,14412,25052.47
27,0,0,52899.07,3.05,1,11427,13290.73
52,0,0,83581.81,2.86,0,12141,22243.38
29,1,0,57648.38,3.12,0,11646,17754.44
44,0,0,84342.38,2.97,0,12044,25486.89
33,1,0,84172.7,3.06,1,14255,18408.11
41,0,0,40954.87,2.95,1,10815,11069.48
57,1,0,118926.89,3.13,0,14736,30186.48
25,1,0,40800.36,3.11,0,11564,14080.97
44,1,0,120332.4,3.01,1,14343,28529.45
39,0,1,69663.03,3.05,0,12880,18312.09
27,1,0,104689.5,3.04,1,14815,14884.21
44,0,0,69764.53,3.06,0,11455,16942.13
59,1,1,73466.94,3.02,0,12874,17567.0
48,0,0,140228.82,3.04,1,14824,30228.64
47,0,0,63013.94,2.83,0,11998,15011.38
52,1,0,61240.45,3.06,1,12421,17456.98
30,0,0,100977.18,2.81,1,15017,29660.33
62,1,0,88042.39,3.09,0,15707,14619.71
50,0,0,106364.48,3.18,0,14828,20883.66
42,0,0,82143.73,3.13,1,15052,26233.2
41,0,0,57319.95,3.03,1,12746,16359.49
42,1,1,60861.16,3.1,1,13175,13634.82
25,0,0,84134.87,3.03,0,12962,16954.19
39,0,0,67670.68,2.87,0,12699,18335.84
55,1,0,87057.22,3.0,0,13589,21916.01
50,1,0,86903.97,2.99,0,12069,21274.29
41,1,0,78673.65,2.9,1,12379,19123.14
45,0,1,77487.67,2.94,1,11922,27654.42
35,0,0,75100.56,3.05,0,12575,14791.44
55,1,0,90264.3,2.9,1,13352,28019.19
65,1,0,93284.52,2.98,0,13365,21969.78
24,1,1,76962.44,3.07,0,13218,24130.03
25,0,0,61392.57,3.09,0,11150,15451.27
38,1,0,68649.67,3.1,1,12539,14719.91
52,1,0,100837.03,3.11,1,14689,19816.34
65,1,0,73393.82,3.1,1,11215,25472.86
38,1,1,125467.75,2.95,1,15968,19237.66
52,1,0,85508.93,3.18,1,12618,20801.43
28,0,0,70896.04,3.0,0,14339,11367.94
34,1,0,62071.11,2.91,0,12952,20001.04
50,1,0,72445.18,2.93,0,12876,16692.18
47,1,0,81174.49,3.12,0,12737,13754.44
27,0,0,73194.29,2.84,0,12801,18412.59
55,0,1,84555.16,2.8,0,12035,27023.58
41,0,0,67870.58,3.11,1,13984,19629.93
47,0,0,130805.1,2.99,1,14620,20148.05
40,0,0,50278.26,2.96,1,12533,8247.69
34,0,0,53270.92,3.07,0,11181,24478.62
38,0,0,55701.17,2.99,0,11608,21459.04
55,0,0,73984.05,2.93,1,12602,20153.72
39,1,0,82829.01,3.08,0,15300,12963.98
46,0,0,85951.56,2.84,0,12461,15108.82
36,0,0,61693.86,3.05,0,12809,11875.99
29,1,0,84593.73,3.19,0,12631,20823.05
49,1,1,104387.94,3.03,0,16360,20118.81
46,0,0,60508.24,2.88,0,11803,17813.6
37,1,1,59817.55,2.93,1,13676,11172.16
31,0,1,60422.46,3.0,0,14340,24140.94
46,1,0,67698.2,3.08,0,12200,16514.15
43,0,1,56863.37,3.41,0,11917,15176.11
25,1,1,94007.83,2.97,0,14026,37749.06
31,0,0,74124.48,2.89,1,12534,25455.96
58,0,0,91480.05,3.1,0,12152,18070.61
31,1,0,62648.22,3.02,1,12406,14987.59
38,0,0,83700.15,2.91,1,11436,30017.52
43,0,0,91787.19,2.94,1,13136,14309.66
57,1,0,78257.48,3.12,0,12421,18062.08
35,0,0,66043.61,2.93,1,11806,19563.05
30,0,0,111652.46,3.16,1,14805,19361.35
36,1,1,74887.76,3.1,0,12671,22650.66
44,1,0,96709.49,2.94,1,14517,14276.86
56,1,1,66362.58,3.0,0,12159,16699.31
44,1,0,59206.46,2.92,0,13519,12889.33
30,0,1,76886.81,3.06,1,12469,22248.79
32,1,0,42422.62,3.13,0,11383,17765.53
43,1,0,78762.4,2.95,0,12404,21381.63
40,0,0,89627.08,3.09,0,12392,27138.14
39,0,0,84116.98,2.95,1,12626,14940.51
67,0,1,77208.07,2.92,1,15173,14432.42
48,0,0,80799.59,2.72,1,12092,21505.03
44,0,1,55815.16,2.97,1,14153,11085.53
34,1,0,106134.9,3.02,0,14237,26717.27
40,0,0,69953.03,2.75,1,10756,38860.0
60,1,1,133671.77,2.94,0,13388,44396.74
36,1,0,66708.75,2.82,1,12419,20639.9
48,0,0,58220.23,2.96,1,10770,17126.04
68,0,1,109584.26,3.07,0,14357,15560.04
30,0,0,47063.55,3.01,0,11686,7185.76
45,0,0,92806.93,2.96,1,14732,21597.53
47,0,1,90428.68,3.12,1,13163,18876.39
35,1,0,81411.77,3.15,0,14973,27351.49
39,0,0,91126.64,3.0,0,12241,27977.88
34,0,0,67904.16,3.21,1,10617,28450.05
49,0,0,85799.89,2.95,0,12909,19302.85
38,1,0,53974.99,2.99,0,14781,16177.81
42,1,0,57587.96,2.91,1,12731,16310.94
64,0,0,118006.0,3.01,0,14344,20247.16
29,1,0,111258.58,2.98,1,14488,19515.52
54,1,0,68921.18,2.78,1,12816,11511.97
53,1,0,86665.66,2.91,0,15848,23448.27
55,0,0,130317.85,3.06,0,15759,24630.23
48,0,1,53889.73,3.1,0,12645,11200.28
43,1,0,114096.83,3.11,0,15173,36086.35
51,0,0,95834.97,3.11,1,11644,24808.96
37,0,0,70064.25,3.05,1,12565,10486.6
57,1,0,76568.93,3.01,1,13838,17347.33
38,1,1,117145.03,3.17,1,15505,19466.49
29,0,0,57159.76,2.99,0,11757,21917.36
27,0,0,66329.97,2.89,1,10650,26489.08
36,1,1,80598.8,2.99,1,11770,42018.43
33,0,0,49174.2,2.91,0,13010,12402.72
50,1,0,86500.58,3.06,0,14226,23689.9
43,0,0,59099.65,2.96,0,9477,26410.37
43,0,0,99589.18,2.79,0,13700,18751.24
34,1,0,64065.61,2.92,0,13289,13050.65
47,0,0,80666.43,2.92,0,13458,19401.79
37,1,0,55187.47,3.06,0,11589,19116.26
31,1,0,80087.2,3.01,0,11715,24339.5
33,0,1,84772.97,3.04,1,16843,12736.77
37,1,0,91666.51,2.94,0,11024,40922.47
27,1,0,92870.06,2.98,1,13019,26514.89
59,1,0,105066.03,2.99,1,13146,22870.27
31,1,0,51965.47,3.07,0,11734,16025.33
55,0,0,85486.31,2.78,1,12407,19613.77
42,1,0,110601.8,3.08,1,15193,25440.09
39,0,0,137637.48,2.96,1,14762,41100.78
24,0,1,97789.38,3.08,0,15645,12842.47
55,1,0,105173.77,3.07,0,15031,18825.52
48,1,1,141814.25,2.92,0,14766,29968.04
30,0,1,115253.39,3.08,1,15089,28099.83
51,1,1,84732.29,3.04,0,13610,16424.54
37,1,1,55557.51,2.97,0,11722,23578.24
38,1,0,90682.5,3.12,1,14009,23453.01
45,0,0,93034.33,3.2,1,13430,20210.37
51,1,0,88022.43,3.03,1,12763,19175.55
39,1,1,47828.41,3.0,0,12997,26297.75
60,0,1,115988.86,3.09,0,14123,29454.61
39,1,0,116561.13,2.98,1,13987,29348.74
24,1,1,76414.03,3.03,0,15106,16861.68
28,0,0,76042.85,2.97,1,13979,19682.2
47,0,0,72782.61,2.93,1,12099,15701.61
40,1,0,69080.57,3.04,1,11939,37305.39
68,0,0,102769.95,2.88,0,12576,29093.9
31,0,0,76657.85,3.18,0,12761,19936.07
32,0,0,45275.95,2.88,1,10582,15305.85
61,0,0,87307.23,2.81,0,13096,23081.9
35,0,0,70204.51,3.21,1,12640,19321.17
33,0,0,86777.74,2.95,0,14014,16386.96
56,1,0,109433.54,3.09,1,13853,23300.05
56,1,0,86027.28,2.8,0,13404,15318.7
54,0,0,79876.21,2.93,0,11184,21173.53
50,1,1,82624.13,2.96,0,14557,17838.16
51,1,0,122927.19,2.85,0,15141,18740.69
43,0,1,77423.99,3.14,0,13028,27390.84
49,1,0,96298.25,2.93,0,12390,28454.21
52,0,0,76351.99,3.2,0,12486,16667.04
48,0,0,76376.24,3.23,1,11885,26852.52
34,1,0,78302.79,2.93,1,14144,14871.48
34,1,0,52958.49,2.86,1,10566,22518.44
39,0,1,92420.42,2.89,1,13778,19060.94
27,0,0,103224.62,3.03,1,13883,16324.37
47,1,0,77237.24,3.2,1,12952,15500.47
32,1,0,68431.43,2.7,0,14973,13333.68
35,1,0,69507.83,3.0,0,11928,24661.59
36,1,0,120719.35,3.04,0,15819,15430.35
33,0,0,84876.22,2.91,1,13040,30768.53
36,0,0,103805.74,2.94,1,13572,25674.47
49,1,0,73424.79,3.2,1,10101,39758.3
40,0,0,52095.49,3.17,1,11170,16649.38
60,0,0,97581.65,2.97,0,13272,15658.17
38,0,0,51571.54,3.07,0,11533,16145.8
41,0,1,127032.24,3.22,1,15105,23031.66
46,0,0,81077.97,3.01,1,12452,14794.41
54,1,1,51472.74,3.18,0,12671,11172.7
50,0,0,59066.83,2.98,1,11714,15739.19
50,0,0,86249.78,3.03,1,13008,14365.38
64,0,0,112018.62,2.94,0,13534,21520.42
43,1,0,115660.47,3.07,1,14249,25559.46
45,0,1,92183.77,2.96,0,12623,22401.63
43,0,0,63720.35,3.06,0,15102,15069.42
40,0,1,50528.61,2.99,0,12771,8694.79
56,1,0,97040.74,2.84,0,12619,25728.34
61,1,0,88350.91,3.08,0,12673,18395.99
50,1,0,68667.62,3.01,0,12538,14353.95
53,1,0,95936.06,3.01,0,13866,16316.51
52,0,0,100115.7,3.0,1,11990,24455.49
31,1,0,90816.73,3.02,1,14331,14204.47
39,1,1,95807.6,3.0,1,13975,30854.16
46,0,0,77330.57,2.91,1,11081,31099.5
57,1,0,99919.19,3.24,1,14766,14926.58
38,0,1,117226.85,2.89,0,14585,19466.81
46,0,0,91996.58,2.9,0,13613,17519.45
29,1,0,58936.08,3.07,0,11536,19852.64
39,1,0,71836.03,2.95,0,14277,19819.91
37,0,1,71649.61,3.01,0,12674,19592.09
63,0,1,102591.56,2.92,0,15376,26254.97
57,1,1,79730.48,2.95,1,14352,18115.09
48,1,0,60241.84,3.06,0,12066,24056.68
48,1,1,105536.74,2.92,1,16771,17647.74
39,1,1,73214.67,3.04,0,14278,17881.11
48,0,0,83084.24,2.92,1,13779,11831.2
39,0,1,79814.74,3.09,1,14275,12299.71
37,1,0,72720.99,3.04,0,13029,17210.78
36,0,0,59437.51,3.17,0,11854,19075.28
49,0,0,94880.74,3.11,1,13595,15333.74
41,1,1,96035.14,3.04,1,13027,25897.21
46,1,1,83377.0,2.89,0,12149,26744.5
40,1,0,62093.64,2.88,0,12898,13140.69
30,0,0,69489.83,2.92,0,10343,32476.87
42,1,0,87564.38,3.07,1,11208,32347.14
54,1,0,61638.29,2.9,0,13700,13928.8
31,1,0,84237.91,3.04,1,12211,29256.94
69,0,0,105234.31,2.86,0,11675,32040.75
35,1,0,78050.15,2.97,0,13564,15307.55
34,0,0,70694.21,3.13,0,12644,30713.4
44,0,0,63891.26,2.82,0,12257,10734.06
66,0,1,94589.57,3.09,1,12359,21634.09
38,0,0,71212.43,3.21,0,10294,33722.1
53,1,0,87206.05,2.92,0,15359,19258.19
51,0,0,72595.42,3.21,0,10720,24231.95
26,0,1,66764.49,3.09,0,13658,12418.0
45,0,0,87295.91,3.17,0,13404,14428.53
63,1,0,62355.67,2.9,0,11647,21084.48
28,0,0,73687.99,2.95,1,12726,15537.23
49,1,1,89523.94,3.07,0,13676,20618.79
41,0,0,69429.8,3.06,0,11483,25782.87
34,1,1,69671.71,3.03,0,12750,19024.2
40,1,1,92532.29,2.92,1,15438,14992.62
45,0,0,73468.33,2.99,0,12834,20549.15
49,1,0,91892.25,3.12,0,12826,17448.03
28,1,1,55044.18,3.09,1,12342,25191.4
36,1,0,54703.92,3.16,0,12038,14951.07
33,1,0,68971.12,3.08,1,12316,17247.78
52,0,1,86030.05,3.15,0,12730,17883.87
49,1,0,95272.67,2.94,1,12764,24546.26
45,0,0,60910.61,2.98,0,10688,21991.94
47,1,0,67769.72,3.14,1,12275,20542.22
46,1,0,124228.48,3.17,0,13465,25995.72
27,1,0,49259.57,2.99,0,11150,16114.53
43,0,0,55703.07,3.05,0,11921,19296.16
37,0,0,78581.29,3.01,0,12236,20212.43
31,0,1,95175.86,3.06,0,14055,14760.22
62,1,0,79765.85,3.08,0,13739,16447.26
58,1,0,84299.43,2.98,1,13063,20960.81
34,1,0,68184.93,3.15,1,12551,13716.83
53,0,0,82879.67,2.81,0,14115,22353.95
31,0,0,122602.77,2.98,1,16275,25812.89
35,0,1,49151.85,3.14,0,12535,14229.6
